680  [main] INFO  com.api.ServiceApiApplication - Starting ServiceApiApplication on IFEBIUG8DTWU7X6 with PID 6748 (D:\api\target\classes started by Administrator in D:\api)
680  [main] INFO  com.api.ServiceApiApplication - Starting ServiceApiApplication on IFEBIUG8DTWU7X6 with PID 6748 (D:\api\target\classes started by Administrator in D:\api)
683  [main] INFO  com.api.ServiceApiApplication - The following profiles are active: dev
683  [main] INFO  com.api.ServiceApiApplication - The following profiles are active: dev
969  [main] INFO  o.s.b.c.e.AnnotationConfigEmbeddedWebApplicationContext - Refreshing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@293a5bf6: startup date [Mon Jul 17 14:21:40 CST 2017]; root of context hierarchy
1014 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 5.3.5.Final
6106 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sysUser/addSysUserOperation]}" onto public com.api.model.common.Result com.api.controller.user.SysUserController.addSysUserOperation(com.api.model.teaching.system.SysUserOperation) throws java.lang.Exception
6106 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sysUser/selectSysUserOperation]}" onto public com.api.model.common.Result com.api.controller.user.SysUserController.selectSysUserOperation(com.api.model.teaching.system.SysUserOperation,java.lang.Integer,java.lang.Integer) throws java.lang.Exception
6107 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sysUser/update],methods=[POST]}" onto public com.api.model.common.Result com.api.controller.user.SysUserController.updateSysUser(com.api.model.teaching.system.SysUser) throws java.lang.Exception
6107 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sysUser/login],methods=[POST]}" onto public com.api.model.common.Result com.api.controller.user.SysUserController.login(com.api.model.teaching.system.SysUser) throws java.lang.Exception
6107 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sysUser/delete/{userId}],methods=[DELETE]}" onto public com.api.model.common.Result com.api.controller.user.SysUserController.deleteSysUser(int)
6109 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/register]}" onto public com.api.model.common.Result com.api.controller.user.UserController.register(com.api.model.user.User,org.springframework.validation.BindingResult) throws java.lang.Exception
6109 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/importStudentInfo],methods=[POST]}" onto public com.api.model.common.Result com.api.controller.user.UserController.importStudentInfo(javax.servlet.http.HttpServletRequest,org.springframework.web.multipart.MultipartFile) throws java.lang.Exception
6109 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/selectAll],methods=[POST]}" onto public com.api.model.common.Result com.api.controller.user.UserController.selectAll(java.lang.String) throws java.lang.Exception
6109 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/isLogin]}" onto public com.api.model.common.Result com.api.controller.user.UserController.login() throws java.lang.Exception
6109 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/login]}" onto public com.api.model.common.Result com.api.controller.user.UserController.login(javax.servlet.http.HttpSession,com.api.model.user.User) throws java.lang.Exception
6110 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/select]}" onto public com.api.model.common.Result com.api.controller.user.UserController.selectUserName(com.api.model.user.User,java.lang.Integer,java.lang.Integer) throws java.lang.Exception
6110 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/selectUserName]}" onto public com.api.model.common.Result com.api.controller.user.UserController.selectUser(com.api.model.user.User) throws java.lang.Exception
6110 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/update],methods=[POST]}" onto public com.api.model.common.Result com.api.controller.user.UserController.updateUser(com.api.model.user.User) throws java.lang.Exception
6110 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/studentList],methods=[GET]}" onto public com.api.model.common.Result com.api.controller.user.UserController.studentList(javax.servlet.http.HttpServletRequest,com.api.model.user.User,java.lang.Integer,java.lang.Integer) throws java.lang.Exception
6110 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/video/uploadvideo],methods=[POST]}" onto public com.api.model.common.Result com.api.controller.VideoUploadController.gok4(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,org.springframework.web.multipart.MultipartFile,java.lang.String,java.lang.String)
6111 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
6112 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
6141 [main] INFO  o.s.w.s.h.SimpleUrlHandlerMapping - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
6141 [main] INFO  o.s.w.s.h.SimpleUrlHandlerMapping - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
6154 [main] INFO  o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver - Detected @ExceptionHandler methods in exceptionHandle
6154 [main] INFO  o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver - Detected ResponseBodyAdvice implementation in org.springframework.boot.actuate.autoconfigure.EndpointWebMvcHypermediaManagementContextConfiguration$ActuatorEndpointLinksAdvice
6170 [main] INFO  o.s.w.s.h.SimpleUrlHandlerMapping - Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
6712 [main] INFO  o.s.b.a.e.m.EndpointHandlerMapping - Mapped "{[/dump || /dump.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
6712 [main] INFO  o.s.b.a.e.m.EndpointHandlerMapping - Mapped "{[/auditevents || /auditevents.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public org.springframework.http.ResponseEntity<?> org.springframework.boot.actuate.endpoint.mvc.AuditEventsMvcEndpoint.findByPrincipalAndAfterAndType(java.lang.String,java.util.Date,java.lang.String)
6713 [main] INFO  o.s.b.a.e.m.EndpointHandlerMapping - Mapped "{[/autoconfig || /autoconfig.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
6713 [main] INFO  o.s.b.a.e.m.EndpointHandlerMapping - Mapped "{[/heapdump || /heapdump.json],methods=[GET],produces=[application/octet-stream]}" onto public void org.springframework.boot.actuate.endpoint.mvc.HeapdumpMvcEndpoint.invoke(boolean,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse) throws java.io.IOException,javax.servlet.ServletException
6713 [main] INFO  o.s.b.a.e.m.EndpointHandlerMapping - Mapped "{[/health || /health.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.HealthMvcEndpoint.invoke(javax.servlet.http.HttpServletRequest,java.security.Principal)
6714 [main] INFO  o.s.b.a.e.m.EndpointHandlerMapping - Mapped "{[/info || /info.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
6714 [main] INFO  o.s.b.a.e.m.EndpointHandlerMapping - Mapped "{[/actuator || /actuator.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public org.springframework.hateoas.ResourceSupport org.springframework.boot.actuate.endpoint.mvc.HalJsonMvcEndpoint.links()
6714 [main] INFO  o.s.b.a.e.m.EndpointHandlerMapping - Mapped "{[/trace || /trace.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
6715 [main] INFO  o.s.b.a.e.m.EndpointHandlerMapping - Mapped "{[/configprops || /configprops.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
6716 [main] INFO  o.s.b.a.e.m.EndpointHandlerMapping - Mapped "{[/loggers/{name:.*}],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.LoggersMvcEndpoint.get(java.lang.String)
6716 [main] INFO  o.s.b.a.e.m.EndpointHandlerMapping - Mapped "{[/loggers/{name:.*}],methods=[POST],consumes=[application/vnd.spring-boot.actuator.v1+json || application/json],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.LoggersMvcEndpoint.set(java.lang.String,java.util.Map<java.lang.String, java.lang.String>)
6716 [main] INFO  o.s.b.a.e.m.EndpointHandlerMapping - Mapped "{[/loggers || /loggers.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
6717 [main] INFO  o.s.b.a.e.m.EndpointHandlerMapping - Mapped "{[/mappings || /mappings.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
6717 [main] INFO  o.s.b.a.e.m.EndpointHandlerMapping - Mapped "{[/metrics/{name:.*}],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.MetricsMvcEndpoint.value(java.lang.String)
6718 [main] INFO  o.s.b.a.e.m.EndpointHandlerMapping - Mapped "{[/metrics || /metrics.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
6719 [main] INFO  o.s.b.a.e.m.EndpointHandlerMapping - Mapped "{[/beans || /beans.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
6719 [main] INFO  o.s.b.a.e.m.EndpointHandlerMapping - Mapped "{[/env/{name:.*}],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EnvironmentMvcEndpoint.value(java.lang.String)
6719 [main] INFO  o.s.b.a.e.m.EndpointHandlerMapping - Mapped "{[/env || /env.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
6935 [main] INFO  o.s.j.e.a.AnnotationMBeanExporter - Registering beans for JMX exposure on startup
6940 [main] INFO  o.s.b.a.e.jmx.EndpointMBeanExporter - Registering beans for JMX exposure on startup
6946 [main] INFO  o.s.c.s.DefaultLifecycleProcessor - Starting beans in phase 0
6948 [main] INFO  o.s.b.a.e.jmx.EndpointMBeanExporter - Located managed bean 'auditEventsEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=auditEventsEndpoint]
6959 [main] INFO  o.s.b.a.e.jmx.EndpointMBeanExporter - Located managed bean 'requestMappingEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=requestMappingEndpoint]
6965 [main] INFO  o.s.b.a.e.jmx.EndpointMBeanExporter - Located managed bean 'environmentEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=environmentEndpoint]
6967 [main] INFO  o.s.b.a.e.jmx.EndpointMBeanExporter - Located managed bean 'healthEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=healthEndpoint]
6969 [main] INFO  o.s.b.a.e.jmx.EndpointMBeanExporter - Located managed bean 'beansEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=beansEndpoint]
6971 [main] INFO  o.s.b.a.e.jmx.EndpointMBeanExporter - Located managed bean 'infoEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=infoEndpoint]
6973 [main] INFO  o.s.b.a.e.jmx.EndpointMBeanExporter - Located managed bean 'loggersEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=loggersEndpoint]
6976 [main] INFO  o.s.b.a.e.jmx.EndpointMBeanExporter - Located managed bean 'metricsEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=metricsEndpoint]
6978 [main] INFO  o.s.b.a.e.jmx.EndpointMBeanExporter - Located managed bean 'traceEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=traceEndpoint]
6979 [main] INFO  o.s.b.a.e.jmx.EndpointMBeanExporter - Located managed bean 'dumpEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=dumpEndpoint]
6981 [main] INFO  o.s.b.a.e.jmx.EndpointMBeanExporter - Located managed bean 'autoConfigurationReportEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=autoConfigurationReportEndpoint]
6982 [main] INFO  o.s.b.a.e.jmx.EndpointMBeanExporter - Located managed bean 'configurationPropertiesReportEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=configurationPropertiesReportEndpoint]
6993 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
6999 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
7010 [main] INFO  o.a.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
7049 [main] INFO  o.s.b.c.e.t.TomcatEmbeddedServletContainer - Tomcat started on port(s): 8080 (http)
7053 [main] INFO  com.api.ServiceApiApplication - Started ServiceApiApplication in 6.93 seconds (JVM running for 7.223)
7053 [main] INFO  com.api.ServiceApiApplication - Started ServiceApiApplication in 6.93 seconds (JVM running for 7.223)
7053 [main] INFO  com.api.ServiceApiApplication - SpringBoot Start Success
7053 [main] INFO  com.api.ServiceApiApplication - SpringBoot Start Success
13684 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[.[.[/service-api] - Initializing Spring FrameworkServlet 'dispatcherServlet'
13684 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization started
13712 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization completed in 28 ms
54488 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - Start running
54488 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - Start running
54489 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - url=http://127.0.0.1:8080/service-api/user/login
54489 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - url=http://127.0.0.1:8080/service-api/user/login
54489 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - method=POST
54489 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - method=POST
54489 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - ip=127.0.0.1
54489 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - ip=127.0.0.1
54502 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.user.UserController.login
54502 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.user.UserController.login
54502 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - args=org.apache.catalina.session.StandardSessionFacade@56ef8ec6
54502 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - args=org.apache.catalina.session.StandardSessionFacade@56ef8ec6
54539 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - End run
54539 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - End run
54539 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=com.api.model.user.User@18edfaab, total=0, pages=0, pageNum=0, pageSize=0}
54539 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=com.api.model.user.User@18edfaab, total=0, pages=0, pageNum=0, pageSize=0}
58978 [http-nio-8080-exec-3] INFO  com.api.aspect.HttpAspect - Start running
58978 [http-nio-8080-exec-3] INFO  com.api.aspect.HttpAspect - Start running
